order_number,order_date,financial_status,fulfillment_status,country,province,city,customer_ref,product_title,product_type,vendor,sku,variant_title,quantity,unit_price,line_discount,line_total,order_total,currency,source_name
#3039,2026-03-16,paid,fulfilled,Netherlands,Zuid-Holland,Rotterdam,cust_00328,Linen Reading Light,Lighting,Lumen Co,SKU-0036-01,,1,30.35,0,30.35,36.72,EUR,mobile
#3462,2026-05-16,paid,fulfilled,France,Occitanie,Montpellier,cust_00861,Brass Ceramic Vase,Decor,Casa Bonita,SKU-0049-01,,1,16.22,0,16.22,38.94,EUR,web
#3462,2026-05-16,paid,fulfilled,France,Occitanie,Montpellier,cust_00861,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-02,,1,17.85,1.89,15.96,38.94,EUR,web
#1293,2025-09-11,paid,fulfilled,Spain,País Vasco,San Sebastián,cust_00251,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,,2,32.28,0,64.56,203.67,EUR,web
#1293,2025-09-11,paid,fulfilled,Spain,País Vasco,San Sebastián,cust_00251,Marble Bath Mat,Bath,Pure Bath,SKU-0052-02,Small,2,31.82,0,63.64,203.67,EUR,web
#1293,2025-09-11,paid,fulfilled,Spain,País Vasco,San Sebastián,cust_00251,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0014-03,,1,40.12,0,40.12,203.67,EUR,web
#2724,2026-01-28,partially_refunded,fulfilled,Spain,Madrid,Alcalá de Henares,cust_00074,Walnut Linen Duvet,Bedding,Nordic Sleep,SKU-0017-01,Large,1,44.07,0,44.07,53.32,EUR,web
#3220,2026-04-14,paid,fulfilled,Spain,Valencia,Valencia,cust_00353,Walnut Mattress Topper,Bedding,Nordic Sleep,SKU-0022-01,,2,62.76,0,125.52,180.13,EUR,web
#3220,2026-04-14,paid,fulfilled,Spain,Valencia,Valencia,cust_00353,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-02,Large,1,23.35,0,23.35,180.13,EUR,web
#3947,2026-07-22,paid,fulfilled,Spain,Valencia,Valencia,cust_00985,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,,1,32.28,0,32.28,67.36,EUR,web
#3947,2026-07-22,paid,fulfilled,Spain,Valencia,Valencia,cust_00985,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-02,Natural,1,23.39,0,23.39,67.36,EUR,web
#2043,2025-11-26,paid,fulfilled,Spain,Madrid,Madrid,cust_00488,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-01,,2,23.35,3.98,42.72,149.42,EUR,pos
#2043,2025-11-26,paid,fulfilled,Spain,Madrid,Madrid,cust_00488,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-02,,1,33.99,0,33.99,149.42,EUR,pos
#2043,2025-11-26,paid,fulfilled,Spain,Madrid,Madrid,cust_00488,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-03,,2,23.39,0,46.78,149.42,EUR,pos
#1993,2025-11-22,paid,fulfilled,Italy,Lazio,Roma,cust_01165,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-01,,1,14.92,0,14.92,18.05,EUR,web
#2218,2025-12-08,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00308,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-01,,1,13.17,0,13.17,136.98,EUR,web
#2218,2025-12-08,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00308,Ceramic Shower Curtain,Bath,Pure Bath,SKU-0054-02,,1,32.3,0,32.3,136.98,EUR,web
#2218,2025-12-08,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00308,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-03,,3,22.58,0,67.74,136.98,EUR,web
#2246,2025-12-11,paid,fulfilled,France,Occitanie,Toulouse,cust_00844,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0012-01,Medium,2,15.09,0,30.18,36.52,EUR,web
#2025,2025-11-24,paid,fulfilled,Italy,Lombardia,Milano,cust_00969,Walnut Wool Throw,Bedding,Nordic Sleep,SKU-0027-01,,1,63.89,0,63.89,77.31,EUR,web
#2530,2025-12-31,paid,fulfilled,France,Provence,Marseille,cust_00504,Stone Wool Throw,Bedding,Nordic Sleep,SKU-0019-01,,1,39.48,0,39.48,47.77,EUR,web
#1382,2025-09-23,refunded,fulfilled,Portugal,Porto,Braga,cust_00747,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-01,Small,1,24.54,1.75,22.79,56.3,EUR,web
#1382,2025-09-23,refunded,fulfilled,Portugal,Porto,Braga,cust_00747,Oak Storage Jar,Kitchen,Aurora Kitchen,SKU-0016-02,Charcoal,1,23.74,0,23.74,56.3,EUR,web
#3346,2026-05-01,paid,fulfilled,Germany,Berlin,Berlin,cust_00567,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-01,,1,24.54,0,24.54,29.69,EUR,web
#1695,2025-10-27,paid,fulfilled,Italy,Lombardia,Bergamo,cust_00883,Walnut Linen Duvet,Bedding,Nordic Sleep,SKU-0017-01,,1,44.07,0,44.07,72.95,EUR,web
#1695,2025-10-27,paid,fulfilled,Italy,Lombardia,Bergamo,cust_00883,Brass Ceramic Vase,Decor,Casa Bonita,SKU-0049-02,Medium,1,16.22,0,16.22,72.95,EUR,web
#1673,2025-10-25,refunded,fulfilled,Italy,Lombardia,Milano,cust_00640,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-01,,4,23.39,0,93.56,113.21,EUR,web
#2083,2025-11-29,paid,fulfilled,Netherlands,Zuid-Holland,Rotterdam,cust_00155,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,Large,1,32.28,2.48,29.8,36.06,EUR,web
#1796,2025-11-07,paid,fulfilled,Netherlands,Noord-Holland,Amsterdam,cust_01178,Walnut Soap Dispenser,Bath,Pure Bath,SKU-0053-01,Small,1,31.22,0,31.22,37.78,EUR,mobile
#2831,2026-02-15,paid,fulfilled,France,Provence,Marseille,cust_00504,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-01,,1,17.85,0,17.85,21.6,EUR,web
#1342,2025-09-18,paid,fulfilled,Italy,Lazio,Roma,cust_00613,Linen Reading Light,Lighting,Lumen Co,SKU-0036-01,,1,30.35,0,30.35,56.83,EUR,web
#1342,2025-09-18,paid,fulfilled,Italy,Lazio,Roma,cust_00613,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-02,Medium,1,17.85,1.23,16.62,56.83,EUR,web
#3668,2026-06-12,paid,fulfilled,Spain,Cataluña,Girona,cust_00209,Linen Reading Light,Lighting,Lumen Co,SKU-0036-01,Charcoal,1,30.35,5.49,24.86,126.25,EUR,web
#3668,2026-06-12,paid,fulfilled,Spain,Cataluña,Girona,cust_00209,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-02,Small,2,32.28,0,64.56,126.25,EUR,web
#3668,2026-06-12,paid,fulfilled,Spain,Cataluña,Girona,cust_00209,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-03,,1,14.92,0,14.92,126.25,EUR,web
#2924,2026-03-01,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00660,Marble Bath Towel Set,Bath,Pure Bath,SKU-0057-01,,1,25.7,4.77,20.93,25.33,EUR,mobile
#2385,2025-12-20,paid,fulfilled,France,Île-de-France,Paris,cust_00794,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-01,,1,22.58,3.52,19.06,59.17,EUR,web
#2385,2025-12-20,paid,fulfilled,France,Île-de-France,Paris,cust_00794,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-02,,2,14.92,0,29.84,59.17,EUR,web
#3628,2026-06-06,refunded,fulfilled,France,Occitanie,Toulouse,cust_00178,Brass Candle Holder,Lighting,Lumen Co,SKU-0034-01,,1,43.61,5.77,37.84,45.79,EUR,web
#2954,2026-03-05,paid,fulfilled,Italy,Lazio,Roma,cust_00578,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-01,,1,23.35,0,23.35,86.84,EUR,web
#2954,2026-03-05,paid,fulfilled,Italy,Lazio,Roma,cust_00578,Terracotta Wall Mirror,Decor,Casa Bonita,SKU-0048-02,Medium,1,24.68,0,24.68,86.84,EUR,web
#2954,2026-03-05,paid,fulfilled,Italy,Lazio,Roma,cust_00578,Oak Storage Jar,Kitchen,Aurora Kitchen,SKU-0016-03,,1,23.74,0,23.74,86.84,EUR,web
#3308,2026-04-25,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00360,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0014-01,Small,2,40.12,14.15,66.09,79.97,EUR,mobile
#3044,2026-03-17,paid,fulfilled,Spain,Madrid,Madrid,cust_00026,Marble Cotton Sheet Set,Bedding,Nordic Sleep,SKU-0026-01,Large,1,66.77,0,66.77,102.39,EUR,web
#3044,2026-03-17,paid,fulfilled,Spain,Madrid,Madrid,cust_00026,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-02,,1,17.85,0,17.85,102.39,EUR,web
#3836,2026-07-04,paid,unfulfilled,France,Île-de-France,Paris,cust_00057,Ceramic Tea Kettle,Kitchen,Aurora Kitchen,SKU-0009-01,Large,1,13.93,0,13.93,16.86,EUR,web
#2645,2026-01-17,paid,fulfilled,Italy,Lazio,Roma,cust_00678,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-01,Charcoal,1,14.92,0,14.92,18.05,EUR,web
#3417,2026-05-10,paid,fulfilled,France,Provence,Nice,cust_00101,Walnut Mixing Bowl,Kitchen,Aurora Kitchen,SKU-0008-01,,1,38.08,0,38.08,46.08,EUR,pos
#3500,2026-05-20,paid,fulfilled,Spain,Cataluña,Girona,cust_00787,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-01,Charcoal,1,13.17,0,13.17,15.94,EUR,web
#2485,2025-12-28,refunded,fulfilled,France,Provence,Marseille,cust_00401,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-01,Small,1,24.54,0,24.54,46.83,EUR,web
#2485,2025-12-28,refunded,fulfilled,France,Provence,Marseille,cust_00401,Brass Ceramic Vase,Decor,Casa Bonita,SKU-0049-02,,1,16.22,2.06,14.16,46.83,EUR,web
#3842,2026-07-05,paid,fulfilled,Italy,Lombardia,Bergamo,cust_00883,Walnut Mattress Topper,Bedding,Nordic Sleep,SKU-0022-01,,1,62.76,0,62.76,138.23,EUR,web
#3842,2026-07-05,paid,fulfilled,Italy,Lombardia,Bergamo,cust_00883,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-02,,1,22.58,2.92,19.66,138.23,EUR,web
#3842,2026-07-05,paid,fulfilled,Italy,Lombardia,Bergamo,cust_00883,Marble Bath Mat,Bath,Pure Bath,SKU-0052-03,,1,31.82,0,31.82,138.23,EUR,web
#1170,2025-08-25,paid,fulfilled,Spain,Valencia,Alicante,cust_00150,Marble Bath Mat,Bath,Pure Bath,SKU-0052-01,,1,31.82,0,31.82,38.5,EUR,web
#1936,2025-11-16,paid,fulfilled,Spain,Andalucía,Málaga,cust_00877,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-01,Charcoal,1,33.99,4.74,29.25,73.89,EUR,web
#1936,2025-11-16,paid,fulfilled,Spain,Andalucía,Málaga,cust_00877,Marble Bath Mat,Bath,Pure Bath,SKU-0052-02,,1,31.82,0,31.82,73.89,EUR,web
#2200,2025-12-07,paid,fulfilled,Italy,Lazio,Roma,cust_00678,Walnut Mixing Bowl,Kitchen,Aurora Kitchen,SKU-0008-01,,1,38.08,0,38.08,46.08,EUR,web
#1222,2025-09-02,paid,fulfilled,Spain,Andalucía,Sevilla,cust_00507,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-01,,1,14.92,0,14.92,18.05,EUR,web
#2605,2026-01-10,paid,fulfilled,Spain,País Vasco,Bilbao,cust_00315,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,,2,32.28,0,64.56,122.49,EUR,web
#2605,2026-01-10,paid,fulfilled,Spain,País Vasco,Bilbao,cust_00315,Copper String Lights,Lighting,Lumen Co,SKU-0035-02,,1,40.63,3.96,36.67,122.49,EUR,web
#3781,2026-06-27,paid,fulfilled,Italy,Lombardia,Milano,cust_00415,Ceramic Tea Kettle,Kitchen,Aurora Kitchen,SKU-0009-01,,1,13.93,0,13.93,16.86,EUR,web
#2615,2026-01-11,paid,fulfilled,France,Occitanie,Toulouse,cust_01122,Walnut Mixing Bowl,Kitchen,Aurora Kitchen,SKU-0008-01,,1,38.08,0,38.08,131.68,EUR,web
#2615,2026-01-11,paid,fulfilled,France,Occitanie,Toulouse,cust_01122,Oak Bath Towel Set,Bath,Pure Bath,SKU-0051-02,Medium,1,25.27,0,25.27,131.68,EUR,web
#2615,2026-01-11,paid,fulfilled,France,Occitanie,Toulouse,cust_01122,Linen Table Runner,Decor,Casa Bonita,SKU-0046-03,,2,22.74,0,45.48,131.68,EUR,web
#2430,2025-12-24,paid,fulfilled,Netherlands,Noord-Holland,Amsterdam,cust_00602,Oak Storage Jar,Kitchen,Aurora Kitchen,SKU-0006-01,Charcoal,1,27.52,3.53,23.99,29.03,EUR,mobile
#3312,2026-04-26,paid,fulfilled,Portugal,Porto,Braga,cust_01116,Oak Bath Towel Set,Bath,Pure Bath,SKU-0051-01,,1,25.27,0,25.27,30.58,EUR,web
#3878,2026-07-11,paid,fulfilled,France,Occitanie,Toulouse,cust_00104,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-01,,1,23.39,0,23.39,55.62,EUR,web
#3878,2026-07-11,paid,fulfilled,France,Occitanie,Toulouse,cust_00104,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-02,,1,22.58,0,22.58,55.62,EUR,web
#1537,2025-10-12,paid,fulfilled,Portugal,Lisboa,Lisboa,cust_01056,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-01,,2,24.54,0,49.08,93.29,EUR,web
#1537,2025-10-12,paid,fulfilled,Portugal,Lisboa,Lisboa,cust_01056,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-02,,1,33.99,5.97,28.02,93.29,EUR,web
#1730,2025-10-31,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00469,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-01,,1,13.17,1.63,11.54,55.44,EUR,web
#1730,2025-10-31,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00469,Marble Utensil Holder,Kitchen,Aurora Kitchen,SKU-0007-02,,2,17.14,0,34.28,55.44,EUR,web
#1132,2025-08-21,paid,fulfilled,Germany,Hamburg,Hamburg,cust_01072,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-01,Large,1,24.54,0,24.54,29.69,EUR,web
#3212,2026-04-12,paid,fulfilled,France,Occitanie,Toulouse,cust_00793,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-01,,1,33.99,0,33.99,41.13,EUR,web
#1635,2025-10-21,paid,fulfilled,France,Île-de-France,Paris,cust_00935,Copper Scented Candle,Decor,Casa Bonita,SKU-0045-01,Medium,1,8.24,0,8.24,9.97,EUR,web
#2458,2025-12-26,paid,fulfilled,Spain,Galicia,Vigo,cust_00847,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,Small,1,32.28,3.99,28.29,34.23,EUR,web
#2992,2026-03-10,partially_refunded,fulfilled,Germany,Hamburg,Hamburg,cust_00174,Marble Bath Mat,Bath,Pure Bath,SKU-0052-01,,1,31.82,0,31.82,38.5,EUR,mobile
#1643,2025-10-22,paid,fulfilled,France,Provence,Marseille,cust_00504,Stone Serving Platter,Kitchen,Aurora Kitchen,SKU-0010-01,,1,28.1,0,28.1,80.56,EUR,web
#1643,2025-10-22,paid,fulfilled,France,Provence,Marseille,cust_00504,Terracotta Pendant Light,Lighting,Lumen Co,SKU-0038-02,,1,38.48,0,38.48,80.56,EUR,web
#1560,2025-10-15,paid,fulfilled,Italy,Lombardia,Bergamo,cust_00918,Walnut Ceramic Bowl Set,Kitchen,Aurora Kitchen,SKU-0003-01,,1,44.02,0,44.02,53.26,EUR,web
#1346,2025-09-18,refunded,fulfilled,Netherlands,Zuid-Holland,Rotterdam,cust_00281,Oak Storage Jar,Kitchen,Aurora Kitchen,SKU-0006-01,Large,1,27.52,0,27.52,81.11,EUR,web
#1346,2025-09-18,refunded,fulfilled,Netherlands,Zuid-Holland,Rotterdam,cust_00281,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-02,Small,3,13.17,0,39.51,81.11,EUR,web
#2316,2025-12-15,paid,fulfilled,Spain,Andalucía,Málaga,cust_00187,Linen Table Runner,Decor,Casa Bonita,SKU-0046-01,,2,22.74,0,45.48,86.13,EUR,web
#2316,2025-12-15,paid,fulfilled,Spain,Andalucía,Málaga,cust_00187,Marble Bath Towel Set,Bath,Pure Bath,SKU-0057-02,,1,25.7,0,25.7,86.13,EUR,web
#1016,2025-08-03,paid,fulfilled,Germany,Berlin,Berlin,cust_00841,Brass Candle Holder,Lighting,Lumen Co,SKU-0034-01,,1,43.61,0,43.61,130.08,EUR,web
#1016,2025-08-03,paid,fulfilled,Germany,Berlin,Berlin,cust_00841,Walnut Wool Throw,Bedding,Nordic Sleep,SKU-0027-02,,1,63.89,0,63.89,130.08,EUR,web
#2909,2026-02-28,paid,fulfilled,Spain,Madrid,Alcalá de Henares,cust_00497,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-01,,1,33.99,0,33.99,54.26,EUR,web
#2909,2026-02-28,paid,fulfilled,Spain,Madrid,Alcalá de Henares,cust_00497,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-02,,1,13.17,2.32,10.85,54.26,EUR,web
#1176,2025-08-27,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00258,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-01,Natural,1,22.58,4.08,18.5,67.87,EUR,web
#1176,2025-08-27,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00258,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-02,,2,23.39,9.19,37.59,67.87,EUR,web
#2853,2026-02-20,paid,fulfilled,Spain,País Vasco,Bilbao,cust_00280,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-01,,2,23.39,0,46.78,178.39,EUR,mobile
#2853,2026-02-20,paid,fulfilled,Spain,País Vasco,Bilbao,cust_00280,Marble Bath Mat,Bath,Pure Bath,SKU-0052-02,Charcoal,1,31.82,0,31.82,178.39,EUR,mobile
#2853,2026-02-20,paid,fulfilled,Spain,País Vasco,Bilbao,cust_00280,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-03,,1,23.35,0,23.35,178.39,EUR,mobile
#2853,2026-02-20,paid,fulfilled,Spain,País Vasco,Bilbao,cust_00280,Linen Table Runner,Decor,Casa Bonita,SKU-0046-04,,2,22.74,0,45.48,178.39,EUR,mobile
#2164,2025-12-05,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00625,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-01,Large,1,13.17,0,13.17,62.63,EUR,web
#2164,2025-12-05,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00625,Linen Reading Light,Lighting,Lumen Co,SKU-0036-02,Large,1,30.35,0,30.35,62.63,EUR,web
#2164,2025-12-05,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00625,Copper Scented Candle,Decor,Casa Bonita,SKU-0045-03,,1,8.24,0,8.24,62.63,EUR,web
#1661,2025-10-24,paid,fulfilled,Spain,Madrid,Madrid,cust_01143,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-01,,1,23.35,0,23.35,60.12,EUR,web
#1661,2025-10-24,paid,fulfilled,Spain,Madrid,Madrid,cust_01143,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-02,,2,13.17,0,26.34,60.12,EUR,web
#3245,2026-04-17,paid,fulfilled,Spain,Valencia,Alicante,cust_00731,Walnut Wool Throw,Bedding,Nordic Sleep,SKU-0027-01,,2,63.89,0,127.78,154.61,EUR,web
#2358,2025-12-19,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00920,Walnut Linen Duvet,Bedding,Nordic Sleep,SKU-0017-01,,1,44.07,0,44.07,53.32,EUR,web
#3120,2026-03-30,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00459,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-01,,1,14.92,0,14.92,18.05,EUR,web
#1427,2025-09-29,paid,fulfilled,Germany,Berlin,Berlin,cust_01005,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-01,,2,14.92,3.22,26.62,32.21,EUR,web
#3509,2026-05-21,paid,fulfilled,Spain,Valencia,Alicante,cust_00831,Ceramic Tea Kettle,Kitchen,Aurora Kitchen,SKU-0009-01,Charcoal,1,13.93,0,13.93,62.82,EUR,web
#3509,2026-05-21,paid,fulfilled,Spain,Valencia,Alicante,cust_00831,Linen Ceramic Vase,Decor,Casa Bonita,SKU-0041-02,,1,37.99,0,37.99,62.82,EUR,web
#3914,2026-07-16,paid,unfulfilled,Italy,Lazio,Roma,cust_00678,Marble Bath Mat,Bath,Pure Bath,SKU-0052-01,Charcoal,1,31.82,0,31.82,79.63,EUR,web
#3914,2026-07-16,paid,unfulfilled,Italy,Lazio,Roma,cust_00678,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-02,,1,33.99,0,33.99,79.63,EUR,web
#3453,2026-05-14,paid,fulfilled,Italy,Lombardia,Bergamo,cust_00914,Marble Bath Mat,Bath,Pure Bath,SKU-0052-01,,1,31.82,0,31.82,38.5,EUR,web
#2212,2025-12-08,paid,fulfilled,France,Île-de-France,Versailles,cust_00199,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-01,,1,23.39,0,23.39,87.65,EUR,web
#2212,2025-12-08,paid,fulfilled,France,Île-de-France,Versailles,cust_00199,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-02,,1,23.35,0,23.35,87.65,EUR,web
#2212,2025-12-08,paid,fulfilled,France,Île-de-France,Versailles,cust_00199,Marble Bath Towel Set,Bath,Pure Bath,SKU-0057-03,,1,25.7,0,25.7,87.65,EUR,web
#2955,2026-03-05,paid,fulfilled,Italy,Lazio,Roma,cust_01042,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-01,,1,22.58,0,22.58,76.97,EUR,web
#2955,2026-03-05,paid,fulfilled,Italy,Lazio,Roma,cust_01042,Walnut Ceramic Bowl Set,Kitchen,Aurora Kitchen,SKU-0013-02,Natural,1,41.03,0,41.03,76.97,EUR,web
#3240,2026-04-16,paid,fulfilled,Spain,Valencia,Alicante,cust_00150,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-01,,4,13.17,0,52.68,63.74,EUR,web
#2403,2025-12-21,paid,fulfilled,Netherlands,Noord-Holland,Haarlem,cust_00017,Bamboo Table Lamp,Lighting,Lumen Co,SKU-0037-01,Small,2,39.74,0,79.48,114.22,EUR,web
#2403,2025-12-21,paid,fulfilled,Netherlands,Noord-Holland,Haarlem,cust_00017,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-02,,1,14.92,0,14.92,114.22,EUR,web
#2282,2025-12-13,paid,fulfilled,France,Provence,Nice,cust_00584,Oak Bath Towel Set,Bath,Pure Bath,SKU-0051-01,,1,25.27,0,25.27,47.43,EUR,web
#2282,2025-12-13,paid,fulfilled,France,Provence,Nice,cust_00584,Ceramic Tea Kettle,Kitchen,Aurora Kitchen,SKU-0009-02,,1,13.93,0,13.93,47.43,EUR,web
#1014,2025-08-02,paid,fulfilled,Spain,Valencia,Valencia,cust_00211,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-01,,1,13.17,0,13.17,84.46,EUR,web
#1014,2025-08-02,paid,fulfilled,Spain,Valencia,Valencia,cust_00211,Ceramic Shower Curtain,Bath,Pure Bath,SKU-0054-02,,1,32.3,0,32.3,84.46,EUR,web
#1014,2025-08-02,paid,fulfilled,Spain,Valencia,Valencia,cust_00211,Stone Robe,Bath,Pure Bath,SKU-0055-03,Large,1,27.66,3.33,24.33,84.46,EUR,web
#3021,2026-03-14,paid,fulfilled,Germany,Berlin,Berlin,cust_01005,Ceramic Cotton Sheet Set,Bedding,Nordic Sleep,SKU-0018-01,Medium,1,49.14,0,49.14,59.46,EUR,web
#2386,2025-12-20,paid,fulfilled,Spain,Galicia,Vigo,cust_00013,Stone Serving Platter,Kitchen,Aurora Kitchen,SKU-0010-01,,1,28.1,4.34,23.76,28.75,EUR,mobile
#3426,2026-05-11,paid,fulfilled,Spain,País Vasco,Bilbao,cust_01109,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-01,,2,17.85,5.6,30.1,36.42,EUR,web
#2575,2026-01-05,paid,fulfilled,Italy,Lombardia,Milano,cust_00690,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-01,,1,14.92,0,14.92,98.84,EUR,web
#2575,2026-01-05,paid,fulfilled,Italy,Lombardia,Milano,cust_00690,Marble Cotton Sheet Set,Bedding,Nordic Sleep,SKU-0026-02,,1,66.77,0,66.77,98.84,EUR,web
#1729,2025-10-31,paid,fulfilled,Spain,Andalucía,Málaga,cust_00449,Walnut Ceramic Bowl Set,Kitchen,Aurora Kitchen,SKU-0003-01,Large,1,44.02,0,44.02,116.33,EUR,web
#1729,2025-10-31,paid,fulfilled,Spain,Andalucía,Málaga,cust_00449,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-02,Medium,1,23.35,0,23.35,116.33,EUR,web
#1729,2025-10-31,paid,fulfilled,Spain,Andalucía,Málaga,cust_00449,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-03,Medium,1,32.28,3.51,28.77,116.33,EUR,web
#1050,2025-08-08,paid,fulfilled,Spain,Andalucía,Sevilla,cust_00750,Stone Serving Platter,Kitchen,Aurora Kitchen,SKU-0010-01,Charcoal,2,28.1,0,56.2,68,EUR,web
#1849,2025-11-10,paid,fulfilled,Spain,Andalucía,Sevilla,cust_01137,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-01,,1,24.54,0,24.54,84.72,EUR,web
#1849,2025-11-10,paid,fulfilled,Spain,Andalucía,Sevilla,cust_01137,Linen Table Runner,Decor,Casa Bonita,SKU-0046-02,,2,22.74,0,45.48,84.72,EUR,web
#3834,2026-07-04,paid,fulfilled,France,Provence,Nice,cust_00651,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-01,Natural,1,22.58,0,22.58,73.86,EUR,web
#3834,2026-07-04,paid,fulfilled,France,Provence,Nice,cust_00651,Ceramic Tea Kettle,Kitchen,Aurora Kitchen,SKU-0009-02,,1,13.93,0,13.93,73.86,EUR,web
#3834,2026-07-04,paid,fulfilled,France,Provence,Nice,cust_00651,Terracotta Wall Sconce,Lighting,Lumen Co,SKU-0033-03,,1,24.53,0,24.53,73.86,EUR,web
#1491,2025-10-07,paid,fulfilled,Netherlands,Noord-Holland,Haarlem,cust_00904,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-01,,1,13.17,0.76,12.41,53.52,EUR,pos
#1491,2025-10-07,paid,fulfilled,Netherlands,Noord-Holland,Haarlem,cust_00904,Marble Bath Mat,Bath,Pure Bath,SKU-0052-02,,1,31.82,0,31.82,53.52,EUR,pos
#1590,2025-10-18,paid,fulfilled,Portugal,Porto,Braga,cust_00716,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-01,,2,22.58,0,45.16,93.7,EUR,web
